taxon,lineage,pangoLEARN_version
SEARCH-4623-SAN,B.1.232,2021-02-21
SEARCH-4624-SAN,B.1.361,2021-02-21
SEARCH-4625-SAN,B.1.232,2021-02-21
SEARCH-4628-SAN,B.1.232,2021-02-21
SEARCH-4629-SAN,B.1.232,2021-02-21
SEARCH-4630-SAN,B.1.1.222,2021-02-21
SEARCH-4633-SAN,B.1.232,2021-02-21
SEARCH-4636-SAN,B.1.232,2021-02-21
SEARCH-4637-SAN,B.1.243,2021-02-21
SEARCH-4639-SAN,B.1.1.44,2021-02-21
SEARCH-4640-SAN,B.1.232,2021-02-21
SEARCH-4641-SAN,B.1,2021-02-21
SEARCH-4644-SAN,B.1.404,2021-02-21
SEARCH-4646-LAX,B.1.404,2021-02-21
SEARCH-4649-SAN,B.1.243,2021-02-21
SEARCH-4650-SAN,B.1.189,2021-02-21
SEARCH-4651-SAN,B.1.189,2021-02-21
SEARCH-4652-SAN,B.1,2021-02-21
SEARCH-4654-SAN,B.1,2021-02-21
SEARCH-4658-SAN,B.1.400,2021-02-21
SEARCH-4660-SAN,B.1.243,2021-02-21
SEARCH-4662-SAN,B.1.405,2021-02-21
SEARCH-4663-SAN,B.1.243,2021-02-21
SEARCH-4664-SAN,B.1.2,2021-02-21
SEARCH-4665-LAX,B.1,2021-02-21
SEARCH-4666-SAN,B.1.404,2021-02-21
SEARCH-4668-SAN,B.1.1.222,2021-02-21
SEARCH-4669-SAN,B.1.1.222,2021-02-21
SEARCH-4670-SAN,B.1.239,2021-02-21
SEARCH-4672-SAN,B.1.400,2021-02-21
SEARCH-4673-SAN,B.1,2021-02-21
SEARCH-4674-SAN,B.1,2021-02-21
SEARCH-4675-SAN,B.1.216,2021-02-21
SEARCH-4676-SAN,B.1,2021-02-21
SEARCH-4677-SAN,B.1.1.222,2021-02-21
SEARCH-4682-SAN,B.1,2021-02-21
SEARCH-4683-SAN,B.1.1.222,2021-02-21
SEARCH-4685-SAN,B.1.400,2021-02-21
SEARCH-4686-SAN,B.1.2,2021-02-21
SEARCH-4687-ORA,B.1.404,2021-02-21
SEARCH-4690-SAN,B.1.452,2021-02-21
SEARCH-4691-SAN,B.1.452,2021-02-21
SEARCH-4692-SAN,B.1,2021-02-21
SEARCH-4693-SAN,B.1.1.222,2021-02-21
SEARCH-4694-SAN,B.1.369,2021-02-21
SEARCH-4699-SAN,B.1,2021-02-21
SEARCH-4701-SAN,B.1.232,2021-02-21
SEARCH-4702-SAN,B.1.404,2021-02-21
SEARCH-4703-SAN,B.1.1.44,2021-02-21
SEARCH-4704-SAN,B.1.427,2021-02-21
SEARCH-4705-SAN,B.1,2021-02-21
SEARCH-4707-SAN,B.1.349,2021-02-21
SEARCH-4708-SAN,B.1.404,2021-02-21
SEARCH-4709-SAN,B.1.240,2021-02-21
SEARCH-4710-SAN,B.1,2021-02-21
SEARCH-4711-SAN,B.1.1.29,2021-02-21
SEARCH-4712-SAN,B.1.1.222,2021-02-21
SEARCH-4713-SAN,B.1.2,2021-02-21
SEARCH-4715-SAN,B.1.1.29,2021-02-21
SEARCH-4716-SAN,B.1.232,2021-02-21
SEARCH-4718-SAN,B.1.404,2021-02-21
SEARCH-4719-SAN,B.1.401,2021-02-21
SEARCH-4721-SAN,B.1.1.29,2021-02-21
SEARCH-4722-SAN,B.1,2021-02-21
SEARCH-4723-SAN,B.1,2021-02-21
SEARCH-4724-SAN,B.1.1.29,2021-02-21
SEARCH-4725-SAN,B.1.1.29,2021-02-21
SEARCH-4726-SAN,B.1.1.29,2021-02-21
SEARCH-4727-SAN,B.1,2021-02-21
SEARCH-4728-SAN,B.1.1.85,2021-02-21
SEARCH-4729-SAN,B.1.1.222,2021-02-21
SEARCH-4730-ORA,B.1,2021-02-21
SEARCH-4734-SAN,B.1,2021-02-21
SEARCH-4735-SAN,B.1.232,2021-02-21
SEARCH-4736-SAN,B.1.234,2021-02-21
SEARCH-4737-SAN,B.1.1.222,2021-02-21
SEARCH-4738-SAN,B.1.234,2021-02-21
SEARCH-4739-SAN,B.1.429,2021-02-21
SEARCH-4744-SAN,B.1,2021-02-21
SEARCH-4746-SAN,B.1.1.38,2021-02-21
SEARCH-4749-SAN,B.1,2021-02-21
SEARCH-4750-SAN,B.1.1.29,2021-02-21
SEARCH-4751-SAN,B.1.369,2021-02-21
SEARCH-4754-SAN,B.1,2021-02-21
SEARCH-4755-SAN,B.1.1.222,2021-02-21
SEARCH-4757-SAN,B.1.349,2021-02-21
SEARCH-4758-SAN,B.1.404,2021-02-21
SEARCH-4759-SAN,B.1.243,2021-02-21
SEARCH-4762-TIJ,B.1.232,2021-02-21
SEARCH-4766-TIJ,B.1.232,2021-02-21
SEARCH-4768-TIJ,B.1,2021-02-21
SEARCH-4770-TIJ,B.1,2021-02-21
SEARCH-4771-TIJ,B.1.1.222,2021-02-21
SEARCH-4772-ENS,B.1.2,2021-02-21
SEARCH-4774-ROS,B.1,2021-02-21
SEARCH-4775-TIJ,B.1.324,2021-02-21
SEARCH-4777-TIJ,B.1.1.93,2021-02-21
SEARCH-4778-TIJ,B.1.243,2021-02-21
SEARCH-4779-SAN,B.1,2021-02-21
SEARCH-4782-SAN,B.1.452,2021-02-21
SEARCH-4783-SAN,B.1,2021-02-21
SEARCH-4787-SAN,B.1,2021-02-21
SEARCH-4789-SAN,B.1,2021-02-21
SEARCH-4790-SAN,B.1,2021-02-21
SEARCH-4791-SAN,B.1.397,2021-02-21
SEARCH-4792-SAN,B.1.405,2021-02-21
SEARCH-4794-SAN,B.1.166,2021-02-21
SEARCH-4795-SAN,B.1,2021-02-21
SEARCH-4797-SAN,B.1,2021-02-21
SEARCH-4798-SAN,B.1,2021-02-21
SEARCH-4799-SAN,B.1.415,2021-02-21
SEARCH-4800-SAN,B.1,2021-02-21
SEARCH-4801-SAN,B.1,2021-02-21
SEARCH-4802-SAN,B.1,2021-02-21
SEARCH-4805-SAN,B.1.452,2021-02-21
SEARCH-4807-SAN,B.1,2021-02-21
SEARCH-4811-SAN,B.1,2021-02-21
SEARCH-4814-SAN,B.1,2021-02-21
SEARCH-4815-SAN,B.1,2021-02-21
SEARCH-4816-SAN,B.1,2021-02-21
SEARCH-4818-SAN,B.1.241,2021-02-21
SEARCH-4820-SAN,B.1.245,2021-02-21
SEARCH-4821-SAN,B.1.2,2021-02-21
SEARCH-4822-SAN,B.1.2,2021-02-21
SEARCH-4825-SAN,B.1.349,2021-02-21
SEARCH-4826-SAN,B.1.2,2021-02-21
SEARCH-4828-SAN,B.1.349,2021-02-21
SEARCH-4830-SAN,B.1.2,2021-02-21
SEARCH-4831-SAN,B.1.2,2021-02-21
SEARCH-4833-SAN,B.1.1.222,2021-02-21
SEARCH-4834-SAN,B.1.349,2021-02-21
SEARCH-4835-SAN,B.1.1.85,2021-02-21
SEARCH-4837-SAN,B.1.1.222,2021-02-21
SEARCH-4839-SAN,B.1.2,2021-02-21
SEARCH-4841-SAN,B.1.349,2021-02-21
SEARCH-4842-SAN,B.1.349,2021-02-21
SEARCH-4844-SAN,B.1.400,2021-02-21
SEARCH-4846-SAN,B.1.404,2021-02-21
SEARCH-4848-SAN,B.1.2,2021-02-21
SEARCH-4849-SAN,B.1.421,2021-02-21
SEARCH-4854-SAN,B.1.2,2021-02-21
SEARCH-4856-SAN,B.1.2,2021-02-21
SEARCH-4857-SAN,B.1.349,2021-02-21
SEARCH-4861-SAN,B.1.404,2021-02-21
SEARCH-4862-SAN,B.1,2021-02-21
SEARCH-4863-SAN,B.1.2,2021-02-21
SEARCH-4864-SAN,B.1.241,2021-02-21
SEARCH-4865-SAN,B.1.349,2021-02-21
SEARCH-4866-SAN,B.1.404,2021-02-21
SEARCH-4867-SAN,B.1.1.222,2021-02-21
SEARCH-4868-SAN,B.1.1.85,2021-02-21
SEARCH-4870-SAN,B.1.1.29,2021-02-21
SEARCH-4871-SAN,B.1.349,2021-02-21
SEARCH-4872-SAN,B.1,2021-02-21
SEARCH-4873-SAN,B.1.349,2021-02-21
SEARCH-4874-SAN,B.1,2021-02-21
SEARCH-4877-SAN,B.1.189,2021-02-21
SEARCH-4879-SAN,B.1.232,2021-02-21
SEARCH-4881-SAN,B.1.1.222,2021-02-21
SEARCH-4885-SAN,B.1.1.29,2021-02-21
SEARCH-4888-TIJ,B.1.2,2021-02-21
SEARCH-4893-TIJ,B.1.1.128,2021-02-21
SEARCH-4894-TIJ,B.1.243,2021-02-21
SEARCH-4896-TIJ,B.1,2021-02-21
SEARCH-4898-TIJ,B.1.404,2021-02-21
SEARCH-4899-TIJ,B.1.404,2021-02-21
SEARCH-4900-TIJ,B.1.404,2021-02-21
SEARCH-4902-TIJ,B.1.404,2021-02-21
SEARCH-4903-TIJ,B.1,2021-02-21
SEARCH-4904-TIJ,B.1,2021-02-21
SEARCH-4905-TIJ,B.1,2021-02-21
SEARCH-4910-TIJ,B.1.404,2021-02-21
SEARCH-4917-TIJ,B.1.404,2021-02-21
SEARCH-4918-TIJ,B.1.241,2021-02-21
SEARCH-4920-TIJ,B.1,2021-02-21
SEARCH-4922-TIJ,B.1,2021-02-21
SEARCH-4923-TIJ,B.1.243,2021-02-21
SEARCH-4924-TIJ,B.1.232,2021-02-21
SEARCH-4926-TIJ,B.1.397,2021-02-21
SEARCH-4927-TIJ,B.1.397,2021-02-21
SEARCH-4928-TIJ,B.1.397,2021-02-21
SEARCH-4929-TIJ,B.1.397,2021-02-21
SEARCH-4934-TIJ,B.1,2021-02-21
SEARCH-4935-TIJ,B.1.1.222,2021-02-21
SEARCH-4937-TIJ,B.1.397,2021-02-21
SEARCH-4942-TIJ,B.1.243,2021-02-21
SEARCH-4943-TIJ,B.1.243,2021-02-21
SEARCH-4946-TIJ,B.1.404,2021-02-21
SEARCH-4947-TIJ,B.1.404,2021-02-21
SEARCH-4951-TIJ,B.1.1.244,2021-02-21
SEARCH-4952-TIJ,B.1,2021-02-21
SEARCH-4953-TIJ,B.1,2021-02-21
SEARCH-4955-JOR,B.1.1.312,2021-02-21
SEARCH-4956-JOR,B.1.1.312,2021-02-21
SEARCH-4957-JOR,B.1.1.312,2021-02-21
SEARCH-4959-JOR,B.1.1.312,2021-02-21
SEARCH-4960-JOR,B.1.1.312,2021-02-21
SEARCH-4961-JOR,B.1.36.10,2021-02-21
SEARCH-4962-JOR,B.1.1.312,2021-02-21
SEARCH-4963-JOR,B.1.1.312,2021-02-21
SEARCH-4964-JOR,B.1.1.312,2021-02-21
SEARCH-4965-JOR,B.1.1.312,2021-02-21
SEARCH-4966-JOR,B.1.1.312,2021-02-21
SEARCH-4967-JOR,B.1.1.312,2021-02-21
SEARCH-4968-JOR,B.1.1.312,2021-02-21
SEARCH-4969-JOR,B.1.1.312,2021-02-21
SEARCH-4970-JOR,B.1.36.10,2021-02-21
SEARCH-4971-JOR,B.1.1.312,2021-02-21
SEARCH-4972-JOR,B.1.1.312,2021-02-21
SEARCH-4973-JOR,B.1.1.312,2021-02-21
SEARCH-4974-JOR,B.1.1.312,2021-02-21
SEARCH-4975-JOR,B.1.1.312,2021-02-21
SEARCH-4976-JOR,B.1.1.312,2021-02-21
SEARCH-4977-JOR,B.1.1.312,2021-02-21
SEARCH-4978-JOR,B.1.1.312,2021-02-21
SEARCH-4979-JOR,B.1.1.312,2021-02-21
SEARCH-4980-JOR,B.1.1.312,2021-02-21
SEARCH-4981-JOR,B.1.1.312,2021-02-21
SEARCH-4982-JOR,B.1.1.312,2021-02-21
SEARCH-4983-JOR,B.1.1.312,2021-02-21
SEARCH-4984-JOR,B.1.1.312,2021-02-21
SEARCH-4985-JOR,B.1.1.312,2021-02-21
SEARCH-4986-JOR,B.1,2021-02-21
SEARCH-4987-JOR,B.1.1.312,2021-02-21
SEARCH-4988-JOR,B.1.1.312,2021-02-21
SEARCH-4989-JOR,B.1.1.312,2021-02-21
SEARCH-4990-JOR,B.1.1.312,2021-02-21
SEARCH-4991-JOR,B.1.36.10,2021-02-21
SEARCH-4992-JOR,B.1.36.10,2021-02-21
SEARCH-4993-JOR,B.1.36.10,2021-02-21
SEARCH-4994-JOR,B.1.1.312,2021-02-21
SEARCH-4995-JOR,B.1.1.312,2021-02-21
SEARCH-4996-JOR,B.1.36.10,2021-02-21
SEARCH-4997-JOR,B.1.1.312,2021-02-21
SEARCH-4998-JOR,B.1.36.10,2021-02-21
SEARCH-4999-JOR,B.1.1.312,2021-02-21
SEARCH-5000-JOR,B.1.1.312,2021-02-21
SEARCH-5001-JOR,B.1.1.312,2021-02-21
SEARCH-5002-JOR,B.1.36.10,2021-02-21
SEARCH-5003-JOR,B.1.1.312,2021-02-21
SEARCH-5004-JOR,B.1.1.312,2021-02-21
SEARCH-5005-JOR,B.1.1.312,2021-02-21
SEARCH-5006-JOR,B.1.36.10,2021-02-21
SEARCH-5007-JOR,B.1.1.312,2021-02-21
SEARCH-5008-JOR,B.1.1.312,2021-02-21
SEARCH-5009-JOR,B.1.1.312,2021-02-21
SEARCH-5010-JOR,B.1.1.312,2021-02-21
SEARCH-5011-JOR,B.1.36.10,2021-02-21
SEARCH-5012-JOR,B.1.1.312,2021-02-21
SEARCH-5013-JOR,B.1.1.312,2021-02-21
SEARCH-5014-JOR,B.1.36.10,2021-02-21
SEARCH-5015-JOR,B.1.1.312,2021-02-21
SEARCH-5016-JOR,B.1.1.312,2021-02-21
SEARCH-5017-JOR,B.1.1.312,2021-02-21
SEARCH-5018-JOR,B.1.1.312,2021-02-21
SEARCH-5019-SAN,B.1.1.222,2021-02-21
SEARCH-5020-SAN,B.1.216,2021-02-21
SEARCH-5022-SAN,B.1.216,2021-02-21
SEARCH-5023-SAN,B.1.216,2021-02-21
SEARCH-5024-SAN,B.1.216,2021-02-21
SEARCH-5025-SAN,B.1.234,2021-02-21
SEARCH-5026-SAN,B.1.404,2021-02-21
SEARCH-5027-SAN,B.1.216,2021-02-21
SEARCH-5028-SAN,B.1.232,2021-02-21
SEARCH-5029-SAN,B.1.404,2021-02-21
SEARCH-5030-SAN,B.1.216,2021-02-21
SEARCH-5031-SAN,B.1.216,2021-02-21
SEARCH-5032-SAN,B.1.216,2021-02-21
SEARCH-5033-SAN,B.1,2021-02-21
SEARCH-5034-SAN,B.1.216,2021-02-21
SEARCH-5035-SAN,B.1.404,2021-02-21
SEARCH-5037-SAN,B.1.232,2021-02-21
SEARCH-5038-SAN,B.1.216,2021-02-21
SEARCH-5039-SAN,B.1.404,2021-02-21
SEARCH-5041-SAN,B.1.2,2021-02-21
SEARCH-5043-SAN,B.1.216,2021-02-21
SEARCH-5045-SAN,B.1.1.244,2021-02-21
SEARCH-5046-SAN,B.1.2,2021-02-21
SEARCH-5047-SAN,B.1.232,2021-02-21
SEARCH-5048-SAN,B.1.234,2021-02-21
SEARCH-5049-SAN,B.1.216,2021-02-21
SEARCH-5050-SAN,B.1.216,2021-02-21
SEARCH-5051-SAN,B.1.1.29,2021-02-21
SEARCH-5052-SAN,B.1.234,2021-02-21
SEARCH-5053-SAN,B.1.2,2021-02-21
SEARCH-5055-SAN,B.1.404,2021-02-21
SEARCH-5056-SAN,B.1.2,2021-02-21
SEARCH-5057-SAN,B.1.1.29,2021-02-21
SEARCH-5059-SAN,B.1.2,2021-02-21
SEARCH-5060-SAN,B.1.404,2021-02-21
SEARCH-5061-SAN,B.1.1.29,2021-02-21
SEARCH-5064-SAN,B.1,2021-02-21
SEARCH-5066-SAN,B.1.1.89,2021-02-21
SEARCH-5068-SAN,B.1.2,2021-02-21
SEARCH-5069-SAN,B.1,2021-02-21
SEARCH-5070-SAN,B.1.243,2021-02-21
SEARCH-5071-SAN,B.1.239,2021-02-21
SEARCH-5072-SAN,B.1.1.29,2021-02-21
SEARCH-5073-SAN,B.1.243,2021-02-21
SEARCH-5074-SAN,B.1.1.29,2021-02-21
SEARCH-5075-SAN,B.1.397,2021-02-21
SEARCH-5077-SAN,B.1.1.29,2021-02-21
SEARCH-5080-SAN,B.1.2,2021-02-21
SEARCH-5082-SAN,B.1.452,2021-02-21
SEARCH-5083-SAN,B.1.404,2021-02-21
SEARCH-5084-SAN,B.1.1.29,2021-02-21
SEARCH-5087-SAN,B.1.421,2021-02-21
SEARCH-5088-SAN,B.1.1.246,2021-02-21
SEARCH-5089-SAN,B.1.314,2021-02-21
SEARCH-5090-SAN,B.1.427,2021-02-21
SEARCH-5091-SAN,B.1.216,2021-02-21
SEARCH-5093-SAN,B.1.243,2021-02-21
SEARCH-5094-SAN,B.1.404,2021-02-21
SEARCH-5096-SAN,B.1.1.29,2021-02-21
SEARCH-5097-SAN,B.1.404,2021-02-21
SEARCH-5098-SAN,B.1.216,2021-02-21
SEARCH-5100-SAN,B.1.404,2021-02-21
SEARCH-5101-SAN,B.1.216,2021-02-21
SEARCH-5104-SAN,B.1.427,2021-02-21
SEARCH-5107-SAN,B.1.243,2021-02-21
SEARCH-5108-SAN,B.1.243,2021-02-21
SEARCH-5109-SAN,B.1.189,2021-02-21
SEARCH-5110-SAN,B.1.404,2021-02-21
SEARCH-5111-SAN,B.1.243,2021-02-21
SEARCH-5112-SAN,B.1.429,2021-02-21
SEARCH-5114-SAN,B.1,2021-02-21
SEARCH-5115-KER,B.1.243,2021-02-21
SEARCH-5116-SAN,B.1.404,2021-02-21
SEARCH-5118-SAN,B.1,2021-02-21
SEARCH-5121-SAN,B.1.1.222,2021-02-21
SEARCH-5122-SAN,B.1.232,2021-02-21
SEARCH-5123-SAN,B.1,2021-02-21
SEARCH-5124-SAN,B.1.216,2021-02-21
SEARCH-5127-SAN,B.1.232,2021-02-21
SEARCH-5128-SAN,B.1.429,2021-02-21
SEARCH-5129-SAN,B.1.2,2021-02-21
SEARCH-5130-SAN,B.1.216,2021-02-21
SEARCH-5132-JOR,B.1.1.312,2021-02-21
SEARCH-5133-JOR,B.1.1.312,2021-02-21
SEARCH-5134-JOR,B.1.1.312,2021-02-21
SEARCH-5135-JOR,B.1.1.312,2021-02-21
SEARCH-5136-JOR,B.1.1.312,2021-02-21
SEARCH-5137-JOR,B.1.1.312,2021-02-21
SEARCH-5138-JOR,B.1.1.312,2021-02-21
SEARCH-5139-JOR,B.1.1.312,2021-02-21
SEARCH-5140-JOR,B.1.1.312,2021-02-21
SEARCH-5141-JOR,B.1.1.312,2021-02-21
SEARCH-5142-JOR,B.1.1.312,2021-02-21
SEARCH-5143-JOR,B.1.1.312,2021-02-21
SEARCH-5144-JOR,B.1.36.10,2021-02-21
SEARCH-5145-JOR,B.1.36.10,2021-02-21
SEARCH-5146-JOR,B.1.36.10,2021-02-21
SEARCH-5147-JOR,B.1.1.312,2021-02-21
SEARCH-5148-JOR,B.1.1.312,2021-02-21
SEARCH-5149-JOR,B.1.1.312,2021-02-21
SEARCH-5150-JOR,B.1.1.312,2021-02-21
SEARCH-5151-JOR,B.1.1.312,2021-02-21
SEARCH-5152-JOR,B.1.1.312,2021-02-21
SEARCH-5153-JOR,B.1.36.10,2021-02-21
SEARCH-5154-JOR,B.1.1.312,2021-02-21
SEARCH-5155-JOR,B.1.1.312,2021-02-21
SEARCH-5156-JOR,B.1.1.312,2021-02-21
SEARCH-5157-JOR,B.1.1.312,2021-02-21
SEARCH-5158-JOR,B.1.1.312,2021-02-21
SEARCH-5159-JOR,B.1.36.10,2021-02-21
SEARCH-5160-JOR,B.1.1.312,2021-02-21
SEARCH-5161-JOR,B.1.1.312,2021-02-21
SEARCH-5162-JOR,B.1.1.312,2021-02-21
SEARCH-5163-JOR,B.1.1.312,2021-02-21
SEARCH-5164-JOR,B.1.1.312,2021-02-21
SEARCH-5165-JOR,B.1.1.312,2021-02-21
SEARCH-5166-JOR,B.1.36.10,2021-02-21
SEARCH-5167-JOR,B.1.1.312,2021-02-21
SEARCH-5168-JOR,B.1.1.312,2021-02-21
SEARCH-5169-JOR,B.1.1.312,2021-02-21
SEARCH-5170-JOR,B.1.1.312,2021-02-21
SEARCH-5171-JOR,B.1.1.312,2021-02-21
SEARCH-5172-JOR,B.1.1.312,2021-02-21
SEARCH-5173-JOR,B.1.36.10,2021-02-21
SEARCH-5174-JOR,B.1.36.10,2021-02-21
SEARCH-5175-JOR,B.1.1.312,2021-02-21
SEARCH-5176-JOR,B.1.1.312,2021-02-21
SEARCH-5177-JOR,B.1.1.312,2021-02-21
SEARCH-5178-JOR,B.1.1.312,2021-02-21
SEARCH-5179-JOR,B.1.1.227,2021-02-21
SEARCH-5180-JOR,B.1.36.10,2021-02-21
SEARCH-5181-JOR,B.1.1.312,2021-02-21
SEARCH-5182-JOR,B.1.1.312,2021-02-21
SEARCH-5183-JOR,B.1.1.312,2021-02-21
SEARCH-5184-JOR,B.1.1.312,2021-02-21
SEARCH-5185-JOR,B.1.1.312,2021-02-21
SEARCH-5186-JOR,B.1.1.312,2021-02-21
SEARCH-5187-JOR,B.1.36.10,2021-02-21
SEARCH-5188-JOR,B.1.36.10,2021-02-21
SEARCH-5189-JOR,B.1.1.312,2021-02-21
SEARCH-5190-JOR,B.1.1.312,2021-02-21
SEARCH-5191-JOR,B.1.1.312,2021-02-21
SEARCH-5192-JOR,B.1.36.10,2021-02-21
SEARCH-5193-JOR,B.1.36.10,2021-02-21
SEARCH-5194-JOR,B.1.1.312,2021-02-21
SEARCH-5195-JOR,B.1.1.312,2021-02-21
SEARCH-5196-JOR,B.1.36.10,2021-02-21
SEARCH-5197-JOR,B.1.1.312,2021-02-21
SEARCH-5198-JOR,B.1.1.312,2021-02-21
SEARCH-5199-JOR,B.1.1.312,2021-02-21
SEARCH-5200-JOR,B.1.1.281,2021-02-21
SEARCH-5201-JOR,B.1.1.312,2021-02-21
SEARCH-5202-JOR,B.1.1.312,2021-02-21
SEARCH-5203-JOR,B.1.1.312,2021-02-21
SEARCH-5204-JOR,B.1.1.312,2021-02-21
SEARCH-5205-JOR,B.1.1.312,2021-02-21
SEARCH-5206-JOR,B.1.1.312,2021-02-21
SEARCH-5207-JOR,B.1.36.10,2021-02-21
SEARCH-5208-JOR,B.1.1.312,2021-02-21
SEARCH-5209-JOR,B.1.1.312,2021-02-21
SEARCH-5210-JOR,B.1.1.312,2021-02-21
SEARCH-5211-JOR,B.1.1.312,2021-02-21
SEARCH-5212-JOR,B.1.1.312,2021-02-21
SEARCH-5213-JOR,B.1.36.10,2021-02-21
SEARCH-5214-JOR,B.1.1.312,2021-02-21
SEARCH-5215-JOR,B.1.1.312,2021-02-21
SEARCH-5216-JOR,B.1.36.10,2021-02-21
SEARCH-5217-JOR,B.1.1.312,2021-02-21
SEARCH-5218-JOR,B.1.1.312,2021-02-21
SEARCH-5219-JOR,B.1.1.312,2021-02-21
SEARCH-5220-JOR,B.1.1.312,2021-02-21
SEARCH-5221-JOR,B.1.1.312,2021-02-21
SEARCH-5222-JOR,B.1.1.312,2021-02-21
SEARCH-5223-JOR,B.1.1.312,2021-02-21
SEARCH-5224-JOR,B.1.1.312,2021-02-21
SEARCH-5225-JOR,B.1.1.312,2021-02-21
SEARCH-5226-JOR,B.1.1.312,2021-02-21
SEARCH-5227-JOR,B.1.1.312,2021-02-21
SEARCH-5228-JOR,B.1.1.312,2021-02-21
SEARCH-5229-JOR,B.1.36.10,2021-02-21
SEARCH-5230-JOR,B.1.1.312,2021-02-21
SEARCH-5231-JOR,B.1.1.312,2021-02-21
SEARCH-5232-JOR,B.1.1.312,2021-02-21
SEARCH-5233-JOR,B.1.36.10,2021-02-21
SEARCH-5234-JOR,B.1.36.10,2021-02-21
SEARCH-5235-JOR,B.1.1.312,2021-02-21
SEARCH-5236-JOR,B.1.1.312,2021-02-21
SEARCH-5237-JOR,B.1.1.312,2021-02-21
SEARCH-5238-JOR,B.1.1.312,2021-02-21
SEARCH-5239-JOR,B.1.1.312,2021-02-21
SEARCH-5240-JOR,B.1.1.312,2021-02-21
SEARCH-5241-JOR,B.1.1.312,2021-02-21
SEARCH-5242-JOR,B.1.1.312,2021-02-21
SEARCH-5243-JOR,B.1.1.312,2021-02-21
SEARCH-5244-JOR,B.1.1.312,2021-02-21
SEARCH-5245-JOR,B.1.1.312,2021-02-21
SEARCH-5246-JOR,B.1.1.312,2021-02-21
SEARCH-5247-JOR,B.1.1.312,2021-02-21
SEARCH-5248-JOR,B.1.1.312,2021-02-21
SEARCH-5249-JOR,B.1.1.312,2021-02-21
SEARCH-5250-JOR,B.1.1.312,2021-02-21
SEARCH-5251-JOR,B.1.1.312,2021-02-21
SEARCH-5252-JOR,B.1.1.312,2021-02-21
SEARCH-5253-JOR,B.1.1.312,2021-02-21
SEARCH-5254-JOR,B.1.1.312,2021-02-21
SEARCH-5255-JOR,B.1.1.312,2021-02-21
SEARCH-5256-JOR,B.1.1.312,2021-02-21
SEARCH-5257-JOR,B.1.1.312,2021-02-21
SEARCH-5258-JOR,B.1.1.312,2021-02-21
SEARCH-5259-JOR,B.1.1.312,2021-02-21
SEARCH-5260-JOR,B.1.1.312,2021-02-21
SEARCH-5261-JOR,B.1.1.312,2021-02-21
SEARCH-5262-JOR,B.1.1.312,2021-02-21
SEARCH-5263-JOR,B.1.1.312,2021-02-21
SEARCH-5264-JOR,B.1.1.312,2021-02-21
SEARCH-5265-JOR,B.1.1.312,2021-02-21
SEARCH-5266-JOR,B.1.1.312,2021-02-21
SEARCH-5267-JOR,B.1.1.312,2021-02-21
SEARCH-5268-JOR,B.1.36.10,2021-02-21
SEARCH-5269-JOR,B.1.36.10,2021-02-21
SEARCH-5270-JOR,B.1.1.312,2021-02-21
SEARCH-5271-JOR,B.1.1.312,2021-02-21
SEARCH-5272-JOR,B.1.1.312,2021-02-21
SEARCH-5273-JOR,B.1.1.312,2021-02-21
SEARCH-5274-JOR,B.1.1.312,2021-02-21
SEARCH-5275-JOR,B.1.1.312,2021-02-21
SEARCH-5276-JOR,B.1.1.312,2021-02-21
SEARCH-5277-JOR,B.1.1.312,2021-02-21
SEARCH-5278-JOR,B.1.1.312,2021-02-21
SEARCH-5279-JOR,B.1.1.312,2021-02-21
SEARCH-5280-JOR,B.1.1.312,2021-02-21
SEARCH-5281-JOR,B.1.1.312,2021-02-21
SEARCH-5282-JOR,B.1.1.312,2021-02-21
SEARCH-5283-JOR,B.1.36,2021-02-21
SEARCH-5284-JOR,B.1.36,2021-02-21
SEARCH-5285-JOR,B.1.1.312,2021-02-21
SEARCH-5286-JOR,B.1.36.10,2021-02-21
SEARCH-5287-JOR,B.1.36.10,2021-02-21
SEARCH-5288-JOR,B.1.1.312,2021-02-21
SEARCH-5289-JOR,B.1,2021-02-21
SEARCH-5290-JOR,B.1.36.10,2021-02-21
SEARCH-5291-JOR,B.1.1.312,2021-02-21
SEARCH-5292-JOR,B.1.36.10,2021-02-21
SEARCH-5293-JOR,B.1.1.312,2021-02-21
SEARCH-5294-JOR,B.1.1.312,2021-02-21
SEARCH-5295-JOR,B.1.1.312,2021-02-21
SEARCH-5296-JOR,B.1.1.312,2021-02-21
SEARCH-5297-JOR,B.1.36.10,2021-02-21
SEARCH-5298-JOR,B.1.1.312,2021-02-21
SEARCH-5299-JOR,B.1.1.312,2021-02-21
SEARCH-5300-JOR,B.1.1.312,2021-02-21
SEARCH-5301-JOR,B.1.1.312,2021-02-21
SEARCH-5302-JOR,B.1.1.312,2021-02-21
SEARCH-5303-JOR,B.1.1.312,2021-02-21
SEARCH-5304-JOR,B.1.1.312,2021-02-21
SEARCH-5305-JOR,B.1.1.312,2021-02-21
SEARCH-5306-JOR,B.1.1.312,2021-02-21
SEARCH-5307-JOR,B.1.1.312,2021-02-21
SEARCH-5308-JOR,B.1.36.10,2021-02-21
SEARCH-5309-JOR,B.1.1.312,2021-02-21
SEARCH-5310-JOR,B.1.1.312,2021-02-21
SEARCH-5311-JOR,B.1.1.312,2021-02-21
SEARCH-5312-JOR,B.1.1.312,2021-02-21
