taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
SEARCH-5342-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5343-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5344-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5345-SAN,B.1.126,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5347-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5348-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5349-SAN,B.1.1.348,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5350-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5351-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5352-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5353-SAN,B.1.111,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5356-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5357-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5358-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5359-SAN,B.1.241,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5360-SAN,B.1.551,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5361-SAN,B.1.1.174,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5362-SAN,B.1.1.348,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5363-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5364-SAN,B.1.595,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5365-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5366-SAN,B.1.1.174,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5367-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5368-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5369-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5370-SAN,B.1.427,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5371-SAN,B.1.588,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5372-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5373-SAN,B.1.239,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5374-SAN,B.1.1.222,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5375-SAN,B.1.427,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5376-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5377-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5378-SAN,B.1.596,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5379-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5380-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5381-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5382-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5383-SAN,P.2,,,Zeta (P.2-like),0.857100,0.142900,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-5384-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5385-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5386-SAN,B.1.240,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5387-SAN,B.1.577,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5388-SAN,B.1.427,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5389-SAN,B.1.1.512,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5390-SAN,B.1.369,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5391-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5392-SAN,B.1.596,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5393-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5394-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5395-SAN,B.1.596,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5396-SAN,B.1.346,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5397-SAN,B.1.596,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5398-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5399-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5400-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5401-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5402-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5403-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5404-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5405-SAN,B.1.558,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5406-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5407-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5408-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5409-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5410-SAN,B.1.1.416,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5412-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5413-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5414-SAN,B.1.577,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5415-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5416-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5417-SAN,B.1.427,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5419-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5420-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5421-SAN,B.1.427,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5422-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5424-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5425-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5426-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5427-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5429-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5430-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5431-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5432-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5433-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5435-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5436-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5437-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5442-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5444-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5445-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5446-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5447-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5449-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5451-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5452-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5453-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5454-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5455-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5456-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5457-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5459-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5460-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5461-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5462-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5463-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5464-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5465-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5466-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5467-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5469-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5470-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5473-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5474-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5476-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5477-JOR,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5478-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5479-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5480-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5483-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5484-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5485-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5486-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5487-JOR,B.1.428.3,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5490-JOR,B.1.311,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5497-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5498-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5499-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5500-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5501-JOR,B.1.1.312,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5504-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5505-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5506-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5507-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5509-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5510-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5511-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5512-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5514-SAN,B.1.126,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5515-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5516-SAN,C.28,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5518-SAN,B.1.126,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5519-SAN,B.1.1.291,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5520-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5521-SAN,B.1.1.316,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5528-SAN,B.1.243,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5529-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5530-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5532-SAN,B.1.126,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5533-SAN,B.1.232,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5534-SAN,B.1.1.416,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5536-SAN,B.1.577,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5537-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5540-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5541-SAN,B.1.265,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5544-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5545-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5548-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5551-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5552-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5554-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5555-SAN,B.1.232,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5556-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5557-SAN,B.1.551,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5558-SAN,B.1.1.432,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5560-SAN,B.1.232,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5562-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5564-SAN,B.1.421,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5565-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5566-SAN,B.1.232,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5567-SAN,B.1.126,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5570-SAN,B.1.561,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5573-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5574-SAN,B.1.1.7,,,Alpha (B.1.1.7-like),0.782600,0.130400,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-5575-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5576-SAN,B.1.429,,,Epsilon (B.1.427/429-like),0.909100,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 1
SEARCH-5577-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5579-SAN,B.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5580-SAN,B.1.429,,,Epsilon (B.1.427/429-like),1.000000,0.000000,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-5581-SAN,B.1.2,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
SEARCH-5582-SAN,B.1.1,,,,,,PANGO-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
